Runtime,Computationaltime,Backtracks
0 days 00:00:09.579601,0 days 00:00:09.573346,0
0 days 00:00:09.587408,0 days 00:00:09.580340,0
0 days 00:00:09.594535,0 days 00:00:09.588024,0
0 days 00:00:09.602085,0 days 00:00:09.595206,0
0 days 00:00:09.609089,0 days 00:00:09.602722,0
0 days 00:00:09.616810,0 days 00:00:09.609811,0
0 days 00:00:09.624129,0 days 00:00:09.617495,0
0 days 00:00:09.631341,0 days 00:00:09.624868,0
0 days 00:00:09.638733,0 days 00:00:09.632041,0
0 days 00:00:09.645848,0 days 00:00:09.639360,0
0 days 00:00:09.653688,0 days 00:00:09.646596,0
0 days 00:00:09.660676,0 days 00:00:09.654278,0
0 days 00:00:09.670104,0 days 00:00:09.661686,0
0 days 00:00:09.677094,0 days 00:00:09.670711,0
0 days 00:00:09.684508,0 days 00:00:09.677876,0
0 days 00:00:09.692645,0 days 00:00:09.685362,0
0 days 00:00:09.703208,0 days 00:00:09.693735,0
0 days 00:00:09.711131,0 days 00:00:09.703978,0
0 days 00:00:09.719101,0 days 00:00:09.712029,0
0 days 00:00:09.727384,0 days 00:00:09.719901,0
0 days 00:00:09.735865,0 days 00:00:09.728317,0
0 days 00:00:09.743492,0 days 00:00:09.736588,0
0 days 00:00:09.752086,0 days 00:00:09.744432,0
0 days 00:00:09.759628,0 days 00:00:09.752843,0
0 days 00:00:09.768288,0 days 00:00:09.760664,0
0 days 00:00:09.775813,0 days 00:00:09.769022,0
0 days 00:00:09.784672,0 days 00:00:09.776735,0
0 days 00:00:09.793706,0 days 00:00:09.785497,0
0 days 00:00:09.801408,0 days 00:00:09.794451,0
0 days 00:00:09.808679,0 days 00:00:09.802035,0
0 days 00:00:09.817163,0 days 00:00:09.809637,0
0 days 00:00:09.825433,0 days 00:00:09.817994,0
0 days 00:00:09.835054,0 days 00:00:09.826601,0
0 days 00:00:09.843488,0 days 00:00:09.835913,0
0 days 00:00:09.851530,0 days 00:00:09.844294,0
0 days 00:00:09.858807,0 days 00:00:09.852227,0
0 days 00:00:09.867232,0 days 00:00:09.859747,0
0 days 00:00:09.876583,0 days 00:00:09.868057,0
0 days 00:00:09.885130,0 days 00:00:09.877606,0
0 days 00:00:09.893450,0 days 00:00:09.886083,0
0 days 00:00:09.902695,0 days 00:00:09.894660,0
0 days 00:00:09.910391,0 days 00:00:09.903374,0
0 days 00:00:09.919326,0 days 00:00:09.911357,0
0 days 00:00:09.926970,0 days 00:00:09.920062,0
0 days 00:00:09.937537,0 days 00:00:09.928065,0
0 days 00:00:09.945210,0 days 00:00:09.938268,0
0 days 00:00:09.953944,0 days 00:00:09.946074,0
0 days 00:00:09.961410,0 days 00:00:09.954665,0
0 days 00:00:09.971996,0 days 00:00:09.962527,0
0 days 00:00:09.979270,0 days 00:00:09.972698,0
0 days 00:00:09.988639,0 days 00:00:09.980260,0
0 days 00:00:09.995411,0 days 00:00:09.989226,0
0 days 00:00:10.003591,0 days 00:00:09.996235,0
0 days 00:00:10.011073,0 days 00:00:10.004253,0
0 days 00:00:10.019277,0 days 00:00:10.011903,0
0 days 00:00:10.026950,0 days 00:00:10.020049,0
0 days 00:00:10.036232,0 days 00:00:10.027926,0
0 days 00:00:10.044062,0 days 00:00:10.036889,0
0 days 00:00:10.053242,0 days 00:00:10.044945,0
0 days 00:00:10.060360,0 days 00:00:10.053928,0
0 days 00:00:10.068726,0 days 00:00:10.061188,0
0 days 00:00:10.076255,0 days 00:00:10.069450,0
0 days 00:00:10.084365,0 days 00:00:10.077159,0
0 days 00:00:10.093567,0 days 00:00:10.085234,0
0 days 00:00:10.102085,0 days 00:00:10.094474,0
0 days 00:00:10.109477,0 days 00:00:10.102792,0
0 days 00:00:10.117609,0 days 00:00:10.110370,0
0 days 00:00:10.125062,0 days 00:00:10.118369,0
0 days 00:00:10.133330,0 days 00:00:10.125840,0
0 days 00:00:10.140614,0 days 00:00:10.134058,0
0 days 00:00:10.148291,0 days 00:00:10.141414,0
0 days 00:00:10.156844,0 days 00:00:10.149109,0
0 days 00:00:10.165804,0 days 00:00:10.157936,0
0 days 00:00:10.173736,0 days 00:00:10.166826,0
0 days 00:00:10.181973,0 days 00:00:10.174599,0
0 days 00:00:10.189580,0 days 00:00:10.182683,0
0 days 00:00:10.196894,0 days 00:00:10.190201,0
0 days 00:00:10.205714,0 days 00:00:10.197777,0
0 days 00:00:10.213087,0 days 00:00:10.206370,0
0 days 00:00:10.222209,0 days 00:00:10.214073,0
0 days 00:00:10.229510,0 days 00:00:10.222913,0
0 days 00:00:10.239968,0 days 00:00:10.230706,0
0 days 00:00:10.249499,0 days 00:00:10.241042,0
0 days 00:00:10.259632,0 days 00:00:10.250637,0
0 days 00:00:10.267911,0 days 00:00:10.260411,0
0 days 00:00:10.275461,0 days 00:00:10.268707,0
0 days 00:00:10.283613,0 days 00:00:10.276226,0
0 days 00:00:10.291949,0 days 00:00:10.284459,0
0 days 00:00:10.302175,0 days 00:00:10.293152,0
0 days 00:00:10.309974,0 days 00:00:10.302909,0
0 days 00:00:10.318518,0 days 00:00:10.310918,0
0 days 00:00:10.327848,0 days 00:00:10.319335,0
0 days 00:00:10.337212,0 days 00:00:10.328869,0
0 days 00:00:10.346443,0 days 00:00:10.338147,0
0 days 00:00:10.355492,0 days 00:00:10.347409,0
0 days 00:00:10.363798,0 days 00:00:10.356352,0
0 days 00:00:10.371750,0 days 00:00:10.364702,0
0 days 00:00:10.379114,0 days 00:00:10.372400,0
0 days 00:00:10.391257,0 days 00:00:10.380558,0
0 days 00:00:10.401003,0 days 00:00:10.392243,0
0 days 00:00:10.408740,0 days 00:00:10.401781,0
0 days 00:00:10.417493,0 days 00:00:10.409670,0
0 days 00:00:10.425414,0 days 00:00:10.418229,0
0 days 00:00:10.433844,0 days 00:00:10.426324,0
0 days 00:00:10.441704,0 days 00:00:10.434598,0
0 days 00:00:10.449186,0 days 00:00:10.442487,0
0 days 00:00:10.456533,0 days 00:00:10.449913,0
0 days 00:00:10.463728,0 days 00:00:10.457254,0
0 days 00:00:10.471678,0 days 00:00:10.464491,0
0 days 00:00:10.478547,0 days 00:00:10.472259,0
0 days 00:00:10.489453,0 days 00:00:10.479580,0
0 days 00:00:10.496709,0 days 00:00:10.490204,0
0 days 00:00:10.507463,0 days 00:00:10.497787,0
0 days 00:00:10.516261,0 days 00:00:10.508341,0
0 days 00:00:10.523406,0 days 00:00:10.516936,0
0 days 00:00:10.532082,0 days 00:00:10.524424,0
0 days 00:00:10.539495,0 days 00:00:10.532750,0
0 days 00:00:10.546893,0 days 00:00:10.540194,0
0 days 00:00:10.554724,0 days 00:00:10.547670,0
0 days 00:00:10.561595,0 days 00:00:10.555317,0
0 days 00:00:10.569426,0 days 00:00:10.562434,0
0 days 00:00:10.576689,0 days 00:00:10.570105,0
0 days 00:00:10.584717,0 days 00:00:10.577460,0
0 days 00:00:10.591701,0 days 00:00:10.585285,0
0 days 00:00:10.599508,0 days 00:00:10.592412,0
0 days 00:00:10.606577,0 days 00:00:10.600153,0
0 days 00:00:10.613899,0 days 00:00:10.607205,0
0 days 00:00:10.621720,0 days 00:00:10.614693,0
0 days 00:00:10.628751,0 days 00:00:10.622291,0
0 days 00:00:10.636803,0 days 00:00:10.629566,0
0 days 00:00:10.643995,0 days 00:00:10.637412,0
0 days 00:00:10.652512,0 days 00:00:10.644874,0
0 days 00:00:10.659660,0 days 00:00:10.653144,0
0 days 00:00:10.668368,0 days 00:00:10.660563,0
0 days 00:00:10.675336,0 days 00:00:10.668951,0
0 days 00:00:10.684247,0 days 00:00:10.676279,0
0 days 00:00:10.691913,0 days 00:00:10.684886,0
0 days 00:00:10.701333,0 days 00:00:10.692986,0
0 days 00:00:10.708566,0 days 00:00:10.702014,0
0 days 00:00:10.717917,0 days 00:00:10.709513,0
0 days 00:00:10.725018,0 days 00:00:10.718519,0
0 days 00:00:10.733764,0 days 00:00:10.725868,0
0 days 00:00:10.740873,0 days 00:00:10.734431,0
0 days 00:00:10.749752,0 days 00:00:10.742024,0
0 days 00:00:10.757221,0 days 00:00:10.750432,0
0 days 00:00:10.764761,0 days 00:00:10.757988,0
0 days 00:00:10.781046,0 days 00:00:10.765746,0
0 days 00:00:10.790725,0 days 00:00:10.782041,0
0 days 00:00:10.820051,0 days 00:00:10.800648,0
0 days 00:00:10.838209,0 days 00:00:10.821073,0
0 days 00:00:10.846694,0 days 00:00:10.839447,0
0 days 00:00:10.854139,0 days 00:00:10.847426,0
0 days 00:00:10.862810,0 days 00:00:10.854879,0
0 days 00:00:10.873701,0 days 00:00:10.863866,0
0 days 00:00:10.882732,0 days 00:00:10.874900,0
0 days 00:00:10.889976,0 days 00:00:10.883425,0
0 days 00:00:10.897546,0 days 00:00:10.890657,0
0 days 00:00:10.904645,0 days 00:00:10.898208,0
0 days 00:00:10.911980,0 days 00:00:10.905219,0
0 days 00:00:10.921524,0 days 00:00:10.912884,0
0 days 00:00:10.930782,0 days 00:00:10.922536,0
0 days 00:00:10.939692,0 days 00:00:10.932280,0
0 days 00:00:10.948256,0 days 00:00:10.940531,0
0 days 00:00:10.956066,0 days 00:00:10.948988,0
0 days 00:00:10.963734,0 days 00:00:10.956812,0
0 days 00:00:10.971842,0 days 00:00:10.964547,0
0 days 00:00:10.978705,0 days 00:00:10.972459,0
0 days 00:00:10.986832,0 days 00:00:10.979514,0
0 days 00:00:10.994133,0 days 00:00:10.987476,0
0 days 00:00:11.001647,0 days 00:00:10.994822,0
0 days 00:00:11.008835,0 days 00:00:11.002310,0
0 days 00:00:11.016473,0 days 00:00:11.009576,0
0 days 00:00:11.023822,0 days 00:00:11.017144,0
0 days 00:00:11.031200,0 days 00:00:11.024470,0
0 days 00:00:11.038373,0 days 00:00:11.031894,0
0 days 00:00:11.045589,0 days 00:00:11.038982,0
0 days 00:00:11.055300,0 days 00:00:11.046530,0
0 days 00:00:11.062316,0 days 00:00:11.055966,0
0 days 00:00:11.069674,0 days 00:00:11.062940,0
0 days 00:00:11.076571,0 days 00:00:11.070283,0
0 days 00:00:11.083875,0 days 00:00:11.077281,0
0 days 00:00:11.090889,0 days 00:00:11.084565,0
0 days 00:00:11.097931,0 days 00:00:11.091587,0
0 days 00:00:11.105138,0 days 00:00:11.098629,0
0 days 00:00:11.112097,0 days 00:00:11.105700,0
0 days 00:00:11.119318,0 days 00:00:11.112747,0
0 days 00:00:11.125836,0 days 00:00:11.119873,0
0 days 00:00:11.133212,0 days 00:00:11.126521,0
0 days 00:00:11.140157,0 days 00:00:11.133802,0
0 days 00:00:11.147045,0 days 00:00:11.140757,0
0 days 00:00:11.154661,0 days 00:00:11.147825,0
0 days 00:00:11.161699,0 days 00:00:11.155239,0
0 days 00:00:11.168965,0 days 00:00:11.162395,0
0 days 00:00:11.175438,0 days 00:00:11.169508,0
0 days 00:00:11.182554,0 days 00:00:11.176183,0
0 days 00:00:11.189206,0 days 00:00:11.183150,0
0 days 00:00:11.195903,0 days 00:00:11.189825,0
0 days 00:00:11.203323,0 days 00:00:11.196737,0
0 days 00:00:11.209738,0 days 00:00:11.203871,0
0 days 00:00:11.216804,0 days 00:00:11.210390,0
0 days 00:00:11.223375,0 days 00:00:11.217396,0
0 days 00:00:11.230062,0 days 00:00:11.224047,0
0 days 00:00:11.236844,0 days 00:00:11.230684,0
0 days 00:00:11.243048,0 days 00:00:11.237373,0
0 days 00:00:11.249774,0 days 00:00:11.243633,0
0 days 00:00:11.255974,0 days 00:00:11.250278,0
0 days 00:00:11.262366,0 days 00:00:11.256524,0
0 days 00:00:11.269218,0 days 00:00:11.263024,0
0 days 00:00:11.275365,0 days 00:00:11.269771,0
0 days 00:00:11.281605,0 days 00:00:11.275929,0
0 days 00:00:11.287557,0 days 00:00:11.282121,0
0 days 00:00:11.293588,0 days 00:00:11.288073,0
0 days 00:00:11.299996,0 days 00:00:11.294210,0
0 days 00:00:11.305888,0 days 00:00:11.300515,0
0 days 00:00:11.311697,0 days 00:00:11.306373,0
0 days 00:00:11.318009,0 days 00:00:11.312357,0
0 days 00:00:11.323962,0 days 00:00:11.318507,0
0 days 00:00:11.330382,0 days 00:00:11.324614,0
0 days 00:00:11.336560,0 days 00:00:11.330994,0
0 days 00:00:11.342506,0 days 00:00:11.337087,0
0 days 00:00:11.348554,0 days 00:00:11.342999,0
0 days 00:00:11.354563,0 days 00:00:11.349107,0
0 days 00:00:11.360244,0 days 00:00:11.355047,0
0 days 00:00:11.366461,0 days 00:00:11.360834,0
0 days 00:00:11.372236,0 days 00:00:11.366966,0
0 days 00:00:11.377894,0 days 00:00:11.372770,0
0 days 00:00:11.385737,0 days 00:00:11.378605,0
0 days 00:00:11.391682,0 days 00:00:11.386307,0
0 days 00:00:11.397973,0 days 00:00:11.392276,0
0 days 00:00:11.403831,0 days 00:00:11.398492,0
0 days 00:00:11.409760,0 days 00:00:11.404366,0
0 days 00:00:11.416173,0 days 00:00:11.410352,0
0 days 00:00:11.422097,0 days 00:00:11.416681,0
0 days 00:00:11.427794,0 days 00:00:11.422567,0
0 days 00:00:11.433764,0 days 00:00:11.428320,0
0 days 00:00:11.439872,0 days 00:00:11.434315,0
0 days 00:00:11.445790,0 days 00:00:11.440483,0
0 days 00:00:11.452708,0 days 00:00:11.446524,0
0 days 00:00:11.458379,0 days 00:00:11.453222,0
0 days 00:00:11.465232,0 days 00:00:11.459125,0
0 days 00:00:11.471087,0 days 00:00:11.465802,0
0 days 00:00:11.476589,0 days 00:00:11.471595,0
0 days 00:00:11.483529,0 days 00:00:11.477269,0
0 days 00:00:11.489287,0 days 00:00:11.484025,0
0 days 00:00:11.495135,0 days 00:00:11.489823,0
0 days 00:00:11.502305,0 days 00:00:11.495849,0
0 days 00:00:11.508165,0 days 00:00:11.502904,0
0 days 00:00:11.514559,0 days 00:00:11.508823,0
0 days 00:00:11.520545,0 days 00:00:11.515179,0
0 days 00:00:11.526030,0 days 00:00:11.521068,0
0 days 00:00:11.532391,0 days 00:00:11.526746,0
0 days 00:00:11.538204,0 days 00:00:11.533041,0
0 days 00:00:11.544257,0 days 00:00:11.538864,0
0 days 00:00:11.551141,0 days 00:00:11.544943,0
0 days 00:00:11.557894,0 days 00:00:11.551818,0
0 days 00:00:11.563954,0 days 00:00:11.558568,0
0 days 00:00:11.570626,0 days 00:00:11.564729,0
0 days 00:00:11.576638,0 days 00:00:11.571256,0
0 days 00:00:11.583224,0 days 00:00:11.577324,0
0 days 00:00:11.589105,0 days 00:00:11.583796,0
0 days 00:00:11.595150,0 days 00:00:11.589664,0
0 days 00:00:11.602686,0 days 00:00:11.596071,0
0 days 00:00:11.608514,0 days 00:00:11.603323,0
0 days 00:00:11.616143,0 days 00:00:11.609579,0
0 days 00:00:11.623684,0 days 00:00:11.616962,0
0 days 00:00:11.629362,0 days 00:00:11.624234,0
0 days 00:00:11.635700,0 days 00:00:11.630000,0
0 days 00:00:11.641264,0 days 00:00:11.636258,0
0 days 00:00:11.646982,0 days 00:00:11.641936,0
0 days 00:00:11.654740,0 days 00:00:11.647817,0
0 days 00:00:11.660722,0 days 00:00:11.655333,0
0 days 00:00:11.666849,0 days 00:00:11.661339,0
0 days 00:00:11.672035,0 days 00:00:11.667330,0
0 days 00:00:11.677205,0 days 00:00:11.672455,0
0 days 00:00:11.683360,0 days 00:00:11.677804,0
0 days 00:00:11.688556,0 days 00:00:11.683870,0
0 days 00:00:11.693681,0 days 00:00:11.689025,0
0 days 00:00:11.699683,0 days 00:00:11.694336,0
0 days 00:00:11.705228,0 days 00:00:11.700279,0
0 days 00:00:11.710430,0 days 00:00:11.705697,0
0 days 00:00:11.717084,0 days 00:00:11.711174,0
0 days 00:00:11.722534,0 days 00:00:11.717651,0
0 days 00:00:11.727928,0 days 00:00:11.723059,0
0 days 00:00:11.733827,0 days 00:00:11.728543,0
0 days 00:00:11.739182,0 days 00:00:11.734378,0
0 days 00:00:11.744524,0 days 00:00:11.739694,0
0 days 00:00:11.751231,0 days 00:00:11.745246,0
0 days 00:00:11.757121,0 days 00:00:11.751789,0
0 days 00:00:11.762257,0 days 00:00:11.757578,0
0 days 00:00:11.768264,0 days 00:00:11.762929,0
0 days 00:00:11.773947,0 days 00:00:11.768818,0
0 days 00:00:11.779116,0 days 00:00:11.774437,0
0 days 00:00:11.785038,0 days 00:00:11.779795,0
0 days 00:00:11.790671,0 days 00:00:11.785623,0
0 days 00:00:11.795933,0 days 00:00:11.791188,0
0 days 00:00:11.803436,0 days 00:00:11.796707,0
0 days 00:00:11.808220,0 days 00:00:11.803867,0
0 days 00:00:11.813674,0 days 00:00:11.808750,0
0 days 00:00:11.819062,0 days 00:00:11.814325,0
0 days 00:00:11.824080,0 days 00:00:11.819502,0
0 days 00:00:11.830494,0 days 00:00:11.824729,0
0 days 00:00:11.836379,0 days 00:00:11.831233,0
0 days 00:00:11.841112,0 days 00:00:11.836817,0
0 days 00:00:11.846285,0 days 00:00:11.841610,0
0 days 00:00:11.853933,0 days 00:00:11.847235,0
0 days 00:00:11.859033,0 days 00:00:11.854416,0
0 days 00:00:11.864653,0 days 00:00:11.859638,0
0 days 00:00:11.869752,0 days 00:00:11.865168,0
0 days 00:00:11.874797,0 days 00:00:11.870178,0
0 days 00:00:11.880930,0 days 00:00:11.875434,0
0 days 00:00:11.887893,0 days 00:00:11.881618,0
0 days 00:00:11.892744,0 days 00:00:11.888328,0
0 days 00:00:11.898448,0 days 00:00:11.893341,0
0 days 00:00:11.903445,0 days 00:00:11.898896,0
0 days 00:00:11.908292,0 days 00:00:11.903830,0
0 days 00:00:11.914364,0 days 00:00:11.908947,0
0 days 00:00:11.919828,0 days 00:00:11.914920,0
0 days 00:00:11.924754,0 days 00:00:11.920307,0
0 days 00:00:11.930133,0 days 00:00:11.925327,0
0 days 00:00:11.935518,0 days 00:00:11.930679,0
0 days 00:00:11.940410,0 days 00:00:11.935939,0
0 days 00:00:11.945465,0 days 00:00:11.940900,0
0 days 00:00:11.951392,0 days 00:00:11.946063,0
0 days 00:00:11.956149,0 days 00:00:11.951828,0
0 days 00:00:11.961069,0 days 00:00:11.956580,0
0 days 00:00:11.966871,0 days 00:00:11.961613,0
0 days 00:00:11.971714,0 days 00:00:11.967301,0
0 days 00:00:11.976680,0 days 00:00:11.972154,0
0 days 00:00:11.982933,0 days 00:00:11.977451,0
0 days 00:00:11.987873,0 days 00:00:11.983405,0
0 days 00:00:11.992946,0 days 00:00:11.988302,0
0 days 00:00:11.998638,0 days 00:00:11.993555,0
0 days 00:00:12.003660,0 days 00:00:11.999081,0
0 days 00:00:12.008710,0 days 00:00:12.004109,0
0 days 00:00:12.014358,0 days 00:00:12.009252,0
0 days 00:00:12.019239,0 days 00:00:12.014829,0
0 days 00:00:12.025455,0 days 00:00:12.019709,0
0 days 00:00:12.030509,0 days 00:00:12.025935,0
0 days 00:00:12.035613,0 days 00:00:12.031023,0
0 days 00:00:12.040518,0 days 00:00:12.036101,0
0 days 00:00:12.045300,0 days 00:00:12.040944,0
0 days 00:00:12.051648,0 days 00:00:12.045920,0
0 days 00:00:12.056678,0 days 00:00:12.052094,0
0 days 00:00:12.061597,0 days 00:00:12.057090,0
0 days 00:00:12.067989,0 days 00:00:12.062337,0
0 days 00:00:12.073147,0 days 00:00:12.068460,0
0 days 00:00:12.078119,0 days 00:00:12.073593,0
0 days 00:00:12.084759,0 days 00:00:12.079162,0
0 days 00:00:12.090836,0 days 00:00:12.085288,0
0 days 00:00:12.095751,0 days 00:00:12.091295,0
0 days 00:00:12.101385,0 days 00:00:12.096368,0
0 days 00:00:12.106277,0 days 00:00:12.101869,0
0 days 00:00:12.111361,0 days 00:00:12.106719,0
0 days 00:00:12.116775,0 days 00:00:12.111948,0
0 days 00:00:12.121612,0 days 00:00:12.117183,0
0 days 00:00:12.126710,0 days 00:00:12.122073,0
0 days 00:00:12.132260,0 days 00:00:12.127342,0
0 days 00:00:12.137156,0 days 00:00:12.132693,0
0 days 00:00:12.142195,0 days 00:00:12.137595,0
0 days 00:00:12.147476,0 days 00:00:12.142740,0
0 days 00:00:12.152605,0 days 00:00:12.147998,0
0 days 00:00:12.157491,0 days 00:00:12.153030,0
0 days 00:00:12.162620,0 days 00:00:12.157951,0
0 days 00:00:12.168454,0 days 00:00:12.163252,0
0 days 00:00:12.173407,0 days 00:00:12.168896,0
0 days 00:00:12.178519,0 days 00:00:12.173916,0
0 days 00:00:12.184789,0 days 00:00:12.179167,0
0 days 00:00:12.189710,0 days 00:00:12.185193,0
0 days 00:00:12.194541,0 days 00:00:12.190122,0
0 days 00:00:12.200956,0 days 00:00:12.195313,0
0 days 00:00:12.205836,0 days 00:00:12.201419,0
0 days 00:00:12.210796,0 days 00:00:12.206319,0
0 days 00:00:12.217692,0 days 00:00:12.211610,0
0 days 00:00:12.222745,0 days 00:00:12.218190,0
0 days 00:00:12.227639,0 days 00:00:12.223263,0
0 days 00:00:12.233382,0 days 00:00:12.228444,0
0 days 00:00:12.239022,0 days 00:00:12.233955,0
0 days 00:00:12.244020,0 days 00:00:12.239488,0
0 days 00:00:12.249901,0 days 00:00:12.244634,0
0 days 00:00:12.255563,0 days 00:00:12.250492,0
0 days 00:00:12.260633,0 days 00:00:12.256026,0
0 days 00:00:12.267631,0 days 00:00:12.261383,0
0 days 00:00:12.273167,0 days 00:00:12.268141,0
0 days 00:00:12.279064,0 days 00:00:12.273722,0
0 days 00:00:12.285708,0 days 00:00:12.279887,0
0 days 00:00:12.291414,0 days 00:00:12.286303,0
0 days 00:00:12.296967,0 days 00:00:12.292003,0
0 days 00:00:12.304080,0 days 00:00:12.297819,0
0 days 00:00:12.309277,0 days 00:00:12.304597,0
0 days 00:00:12.315022,0 days 00:00:12.309905,0
0 days 00:00:12.320849,0 days 00:00:12.315666,0
0 days 00:00:12.325906,0 days 00:00:12.321313,0
0 days 00:00:12.331967,0 days 00:00:12.326579,0
0 days 00:00:12.337487,0 days 00:00:12.332504,0
0 days 00:00:12.342556,0 days 00:00:12.337955,0
0 days 00:00:12.348797,0 days 00:00:12.343286,0
0 days 00:00:12.354377,0 days 00:00:12.349496,0
0 days 00:00:12.360013,0 days 00:00:12.354905,0
0 days 00:00:12.366218,0 days 00:00:12.360744,0
0 days 00:00:12.372216,0 days 00:00:12.366793,0
0 days 00:00:12.377129,0 days 00:00:12.372674,0
0 days 00:00:12.383161,0 days 00:00:12.377788,0
0 days 00:00:12.388212,0 days 00:00:12.383643,0
0 days 00:00:12.393163,0 days 00:00:12.388720,0
0 days 00:00:12.400136,0 days 00:00:12.393836,0
0 days 00:00:12.405563,0 days 00:00:12.400753,0
0 days 00:00:12.410414,0 days 00:00:12.406028,0
0 days 00:00:12.416248,0 days 00:00:12.411137,0
0 days 00:00:12.421529,0 days 00:00:12.416761,0
0 days 00:00:12.426429,0 days 00:00:12.421977,0
0 days 00:00:12.432374,0 days 00:00:12.427068,0
0 days 00:00:12.437733,0 days 00:00:12.432952,0
0 days 00:00:12.442768,0 days 00:00:12.438261,0
0 days 00:00:12.448518,0 days 00:00:12.443371,0
0 days 00:00:12.454001,0 days 00:00:12.449177,0
0 days 00:00:12.458953,0 days 00:00:12.454485,0
0 days 00:00:12.464623,0 days 00:00:12.459574,0
0 days 00:00:12.469732,0 days 00:00:12.465184,0
0 days 00:00:12.474819,0 days 00:00:12.470255,0
0 days 00:00:12.481189,0 days 00:00:12.475737,0
0 days 00:00:12.486848,0 days 00:00:12.481832,0
0 days 00:00:12.491803,0 days 00:00:12.487317,0
0 days 00:00:12.497323,0 days 00:00:12.492395,0
0 days 00:00:12.504255,0 days 00:00:12.498073,0
0 days 00:00:12.509183,0 days 00:00:12.504732,0
0 days 00:00:12.515236,0 days 00:00:12.509952,0
0 days 00:00:12.520245,0 days 00:00:12.515740,0
0 days 00:00:12.525148,0 days 00:00:12.520695,0
0 days 00:00:12.531187,0 days 00:00:12.525886,0
0 days 00:00:12.536481,0 days 00:00:12.531804,0
0 days 00:00:12.541516,0 days 00:00:12.536972,0
0 days 00:00:12.547460,0 days 00:00:12.542171,0
0 days 00:00:12.553063,0 days 00:00:12.548005,0
0 days 00:00:12.558079,0 days 00:00:12.553551,0
0 days 00:00:12.564374,0 days 00:00:12.558842,0
0 days 00:00:12.569533,0 days 00:00:12.564880,0
0 days 00:00:12.575613,0 days 00:00:12.570389,0
0 days 00:00:12.581334,0 days 00:00:12.576421,0
0 days 00:00:12.586245,0 days 00:00:12.581798,0
0 days 00:00:12.591169,0 days 00:00:12.586723,0
0 days 00:00:12.598297,0 days 00:00:12.592052,0
0 days 00:00:12.603356,0 days 00:00:12.598783,0
0 days 00:00:12.608578,0 days 00:00:12.603840,0
0 days 00:00:12.614259,0 days 00:00:12.609188,0
0 days 00:00:12.619061,0 days 00:00:12.614730,0
0 days 00:00:12.624117,0 days 00:00:12.619520,0
0 days 00:00:12.629549,0 days 00:00:12.624673,0
0 days 00:00:12.635141,0 days 00:00:12.630152,0
0 days 00:00:12.641811,0 days 00:00:12.635721,0
0 days 00:00:12.647440,0 days 00:00:12.642498,0
0 days 00:00:12.652706,0 days 00:00:12.647976,0
0 days 00:00:12.657578,0 days 00:00:12.653163,0
0 days 00:00:12.663043,0 days 00:00:12.658220,0
0 days 00:00:12.668596,0 days 00:00:12.663637,0
0 days 00:00:12.673811,0 days 00:00:12.669085,0
0 days 00:00:12.679604,0 days 00:00:12.674417,0
0 days 00:00:12.685099,0 days 00:00:12.680204,0
0 days 00:00:12.689794,0 days 00:00:12.685504,0
0 days 00:00:12.694898,0 days 00:00:12.690265,0
0 days 00:00:12.700634,0 days 00:00:12.695517,0
0 days 00:00:12.705643,0 days 00:00:12.701160,0
0 days 00:00:12.710395,0 days 00:00:12.706062,0
0 days 00:00:12.717298,0 days 00:00:12.711240,0
0 days 00:00:12.722284,0 days 00:00:12.717773,0
0 days 00:00:12.727514,0 days 00:00:12.722789,0
0 days 00:00:12.733186,0 days 00:00:12.728231,0
0 days 00:00:12.738276,0 days 00:00:12.733637,0
0 days 00:00:12.743205,0 days 00:00:12.738705,0
0 days 00:00:12.748780,0 days 00:00:12.743776,0
0 days 00:00:12.753845,0 days 00:00:12.749222,0
0 days 00:00:12.758950,0 days 00:00:12.754278,0
0 days 00:00:12.764549,0 days 00:00:12.759513,0
0 days 00:00:12.769547,0 days 00:00:12.765071,0
0 days 00:00:12.774482,0 days 00:00:12.770005,0
0 days 00:00:12.780093,0 days 00:00:12.775102,0
0 days 00:00:12.785473,0 days 00:00:12.780635,0
0 days 00:00:12.790708,0 days 00:00:12.785935,0
0 days 00:00:12.805972,0 days 00:00:12.791479,0
0 days 00:00:12.821191,0 days 00:00:12.806846,0
0 days 00:00:12.837370,0 days 00:00:12.822001,0
0 days 00:00:12.842524,0 days 00:00:12.837859,0
0 days 00:00:12.848034,0 days 00:00:12.842998,0
0 days 00:00:12.855956,0 days 00:00:12.849304,0
0 days 00:00:12.861640,0 days 00:00:12.856620,0
0 days 00:00:12.867165,0 days 00:00:12.862189,0
0 days 00:00:12.872063,0 days 00:00:12.867630,0
0 days 00:00:12.876852,0 days 00:00:12.872496,0
0 days 00:00:12.882202,0 days 00:00:12.877373,0
0 days 00:00:12.887256,0 days 00:00:12.882665,0
0 days 00:00:12.892206,0 days 00:00:12.887713,0
0 days 00:00:12.898054,0 days 00:00:12.892821,0
0 days 00:00:12.903743,0 days 00:00:12.898572,0
0 days 00:00:12.908665,0 days 00:00:12.904189,0
0 days 00:00:12.914025,0 days 00:00:12.909188,0
0 days 00:00:12.919024,0 days 00:00:12.914515,0
0 days 00:00:12.923963,0 days 00:00:12.919465,0
0 days 00:00:12.928840,0 days 00:00:12.924404,0
0 days 00:00:12.934621,0 days 00:00:12.929518,0
0 days 00:00:12.939595,0 days 00:00:12.935085,0
