Runtime,Computationaltime,Backtracks
0 days 00:00:03.253187,0 days 00:00:03.248477,0
0 days 00:00:03.257026,0 days 00:00:03.253474,0
0 days 00:00:03.260909,0 days 00:00:03.257300,0
0 days 00:00:03.264813,0 days 00:00:03.261211,0
0 days 00:00:03.268602,0 days 00:00:03.265100,0
0 days 00:00:03.272553,0 days 00:00:03.268891,0
0 days 00:00:03.276468,0 days 00:00:03.272858,0
0 days 00:00:03.280347,0 days 00:00:03.276782,0
0 days 00:00:03.284162,0 days 00:00:03.280644,0
0 days 00:00:03.288154,0 days 00:00:03.284469,0
0 days 00:00:03.292011,0 days 00:00:03.288445,0
0 days 00:00:03.296011,0 days 00:00:03.292315,0
0 days 00:00:03.299896,0 days 00:00:03.296318,0
0 days 00:00:03.303735,0 days 00:00:03.300175,0
0 days 00:00:03.307557,0 days 00:00:03.304007,0
0 days 00:00:03.311514,0 days 00:00:03.307862,0
0 days 00:00:03.315381,0 days 00:00:03.311790,0
0 days 00:00:03.319161,0 days 00:00:03.315664,0
0 days 00:00:03.322979,0 days 00:00:03.319454,0
0 days 00:00:03.326841,0 days 00:00:03.323271,0
0 days 00:00:03.330648,0 days 00:00:03.327117,0
0 days 00:00:03.334483,0 days 00:00:03.330923,0
0 days 00:00:03.338362,0 days 00:00:03.334800,0
0 days 00:00:03.342319,0 days 00:00:03.338696,0
0 days 00:00:03.346201,0 days 00:00:03.342608,0
0 days 00:00:03.350079,0 days 00:00:03.346511,0
0 days 00:00:03.353876,0 days 00:00:03.350375,0
0 days 00:00:03.357775,0 days 00:00:03.354160,0
0 days 00:00:03.361625,0 days 00:00:03.358056,0
0 days 00:00:03.365449,0 days 00:00:03.361901,0
0 days 00:00:03.369296,0 days 00:00:03.365747,0
0 days 00:00:03.373213,0 days 00:00:03.369597,0
0 days 00:00:03.377031,0 days 00:00:03.373515,0
0 days 00:00:03.380817,0 days 00:00:03.377319,0
0 days 00:00:03.384664,0 days 00:00:03.381089,0
0 days 00:00:03.388679,0 days 00:00:03.384966,0
0 days 00:00:03.392475,0 days 00:00:03.388971,0
0 days 00:00:03.396305,0 days 00:00:03.392750,0
0 days 00:00:03.400092,0 days 00:00:03.396603,0
0 days 00:00:03.403845,0 days 00:00:03.400377,0
0 days 00:00:03.407632,0 days 00:00:03.404135,0
0 days 00:00:03.411503,0 days 00:00:03.407942,0
0 days 00:00:03.415448,0 days 00:00:03.411790,0
0 days 00:00:03.419286,0 days 00:00:03.415733,0
0 days 00:00:03.423232,0 days 00:00:03.419600,0
0 days 00:00:03.427147,0 days 00:00:03.423542,0
0 days 00:00:03.430986,0 days 00:00:03.427418,0
0 days 00:00:03.434815,0 days 00:00:03.431278,0
0 days 00:00:03.438735,0 days 00:00:03.435141,0
0 days 00:00:03.442548,0 days 00:00:03.439021,0
0 days 00:00:03.446409,0 days 00:00:03.442842,0
0 days 00:00:03.450346,0 days 00:00:03.446696,0
0 days 00:00:03.454312,0 days 00:00:03.450663,0
0 days 00:00:03.458187,0 days 00:00:03.454599,0
0 days 00:00:03.462113,0 days 00:00:03.458467,0
0 days 00:00:03.465903,0 days 00:00:03.462397,0
0 days 00:00:03.469823,0 days 00:00:03.466208,0
0 days 00:00:03.473635,0 days 00:00:03.470098,0
0 days 00:00:03.477413,0 days 00:00:03.473914,0
0 days 00:00:03.481377,0 days 00:00:03.477706,0
0 days 00:00:03.485225,0 days 00:00:03.481681,0
0 days 00:00:03.489036,0 days 00:00:03.485495,0
0 days 00:00:03.492997,0 days 00:00:03.489325,0
0 days 00:00:03.496871,0 days 00:00:03.493300,0
0 days 00:00:03.500776,0 days 00:00:03.497151,0
0 days 00:00:03.504657,0 days 00:00:03.501085,0
0 days 00:00:03.508486,0 days 00:00:03.504935,0
0 days 00:00:03.512339,0 days 00:00:03.508763,0
0 days 00:00:03.516312,0 days 00:00:03.512637,0
0 days 00:00:03.520085,0 days 00:00:03.516595,0
0 days 00:00:03.523924,0 days 00:00:03.520362,0
0 days 00:00:03.527639,0 days 00:00:03.524196,0
0 days 00:00:03.531578,0 days 00:00:03.527928,0
0 days 00:00:03.535454,0 days 00:00:03.531881,0
0 days 00:00:03.539326,0 days 00:00:03.535720,0
0 days 00:00:03.543112,0 days 00:00:03.539630,0
0 days 00:00:03.547043,0 days 00:00:03.543401,0
0 days 00:00:03.550991,0 days 00:00:03.547325,0
0 days 00:00:03.554904,0 days 00:00:03.551285,0
0 days 00:00:03.558711,0 days 00:00:03.555196,0
0 days 00:00:03.562573,0 days 00:00:03.558990,0
0 days 00:00:03.566504,0 days 00:00:03.562880,0
0 days 00:00:03.570309,0 days 00:00:03.566794,0
0 days 00:00:03.574188,0 days 00:00:03.570603,0
0 days 00:00:03.578110,0 days 00:00:03.574506,0
0 days 00:00:03.582014,0 days 00:00:03.578381,0
0 days 00:00:03.585817,0 days 00:00:03.582278,0
0 days 00:00:03.589734,0 days 00:00:03.586104,0
0 days 00:00:03.593617,0 days 00:00:03.590012,0
0 days 00:00:03.597409,0 days 00:00:03.593909,0
0 days 00:00:03.601205,0 days 00:00:03.597697,0
0 days 00:00:03.605024,0 days 00:00:03.601473,0
0 days 00:00:03.609006,0 days 00:00:03.605318,0
0 days 00:00:03.612927,0 days 00:00:03.609325,0
0 days 00:00:03.616678,0 days 00:00:03.613201,0
0 days 00:00:03.620544,0 days 00:00:03.616946,0
0 days 00:00:03.624371,0 days 00:00:03.620829,0
0 days 00:00:03.628180,0 days 00:00:03.624657,0
0 days 00:00:03.631998,0 days 00:00:03.628501,0
0 days 00:00:03.635920,0 days 00:00:03.632280,0
0 days 00:00:03.639911,0 days 00:00:03.636249,0
0 days 00:00:03.643697,0 days 00:00:03.640191,0
0 days 00:00:03.647518,0 days 00:00:03.643968,0
0 days 00:00:03.651341,0 days 00:00:03.647807,0
0 days 00:00:03.655191,0 days 00:00:03.651633,0
0 days 00:00:03.659070,0 days 00:00:03.655467,0
0 days 00:00:03.663021,0 days 00:00:03.659364,0
0 days 00:00:03.666812,0 days 00:00:03.663297,0
0 days 00:00:03.670682,0 days 00:00:03.667111,0
0 days 00:00:03.674552,0 days 00:00:03.670972,0
0 days 00:00:03.678308,0 days 00:00:03.674834,0
0 days 00:00:03.682144,0 days 00:00:03.678579,0
0 days 00:00:03.685985,0 days 00:00:03.682452,0
0 days 00:00:03.690013,0 days 00:00:03.686305,0
0 days 00:00:03.694055,0 days 00:00:03.690316,0
0 days 00:00:03.698008,0 days 00:00:03.694375,0
0 days 00:00:03.701859,0 days 00:00:03.698277,0
0 days 00:00:03.705747,0 days 00:00:03.702147,0
0 days 00:00:03.709554,0 days 00:00:03.706035,0
0 days 00:00:03.713503,0 days 00:00:03.709835,0
0 days 00:00:03.717298,0 days 00:00:03.713782,0
0 days 00:00:03.721297,0 days 00:00:03.717625,0
0 days 00:00:03.725184,0 days 00:00:03.721608,0
0 days 00:00:03.728964,0 days 00:00:03.725471,0
0 days 00:00:03.732715,0 days 00:00:03.729247,0
0 days 00:00:03.736524,0 days 00:00:03.733001,0
0 days 00:00:03.740436,0 days 00:00:03.736831,0
0 days 00:00:03.744332,0 days 00:00:03.740740,0
0 days 00:00:03.748226,0 days 00:00:03.744657,0
0 days 00:00:03.752068,0 days 00:00:03.748502,0
0 days 00:00:03.756058,0 days 00:00:03.752374,0
0 days 00:00:03.759966,0 days 00:00:03.756349,0
0 days 00:00:03.763820,0 days 00:00:03.760233,0
0 days 00:00:03.767754,0 days 00:00:03.764105,0
0 days 00:00:03.771629,0 days 00:00:03.768115,0
0 days 00:00:03.775501,0 days 00:00:03.771940,0
0 days 00:00:03.779501,0 days 00:00:03.775820,0
0 days 00:00:03.783543,0 days 00:00:03.779806,0
0 days 00:00:03.787451,0 days 00:00:03.783858,0
0 days 00:00:03.791244,0 days 00:00:03.787762,0
0 days 00:00:03.795110,0 days 00:00:03.791566,0
0 days 00:00:03.798944,0 days 00:00:03.795378,0
0 days 00:00:03.802840,0 days 00:00:03.799239,0
0 days 00:00:03.806676,0 days 00:00:03.803111,0
0 days 00:00:03.810528,0 days 00:00:03.806972,0
0 days 00:00:03.814433,0 days 00:00:03.810834,0
0 days 00:00:03.818232,0 days 00:00:03.814694,0
0 days 00:00:03.822066,0 days 00:00:03.818498,0
0 days 00:00:03.825942,0 days 00:00:03.822337,0
0 days 00:00:03.829769,0 days 00:00:03.826249,0
0 days 00:00:03.833607,0 days 00:00:03.830040,0
0 days 00:00:03.837461,0 days 00:00:03.833904,0
0 days 00:00:03.841390,0 days 00:00:03.837748,0
0 days 00:00:03.845209,0 days 00:00:03.841676,0
0 days 00:00:03.849054,0 days 00:00:03.845510,0
0 days 00:00:03.852878,0 days 00:00:03.849330,0
0 days 00:00:03.856644,0 days 00:00:03.853159,0
0 days 00:00:03.860465,0 days 00:00:03.856941,0
0 days 00:00:03.864235,0 days 00:00:03.860744,0
0 days 00:00:03.868027,0 days 00:00:03.864519,0
0 days 00:00:03.871784,0 days 00:00:03.868307,0
0 days 00:00:03.875733,0 days 00:00:03.872080,0
0 days 00:00:03.879589,0 days 00:00:03.876029,0
0 days 00:00:03.883425,0 days 00:00:03.879889,0
0 days 00:00:03.887208,0 days 00:00:03.883723,0
0 days 00:00:03.890977,0 days 00:00:03.887495,0
0 days 00:00:03.894894,0 days 00:00:03.891253,0
0 days 00:00:03.898705,0 days 00:00:03.895190,0
0 days 00:00:03.902615,0 days 00:00:03.898976,0
0 days 00:00:03.906459,0 days 00:00:03.902897,0
0 days 00:00:03.910236,0 days 00:00:03.906741,0
0 days 00:00:03.914095,0 days 00:00:03.910524,0
0 days 00:00:03.917956,0 days 00:00:03.914363,0
0 days 00:00:03.921713,0 days 00:00:03.918235,0
0 days 00:00:03.925659,0 days 00:00:03.922057,0
0 days 00:00:03.929476,0 days 00:00:03.925929,0
0 days 00:00:03.933335,0 days 00:00:03.929748,0
0 days 00:00:03.937096,0 days 00:00:03.933621,0
0 days 00:00:03.940999,0 days 00:00:03.937377,0
0 days 00:00:03.944878,0 days 00:00:03.941303,0
0 days 00:00:03.948628,0 days 00:00:03.945152,0
0 days 00:00:03.952409,0 days 00:00:03.948905,0
0 days 00:00:03.956326,0 days 00:00:03.952682,0
0 days 00:00:03.960190,0 days 00:00:03.956632,0
0 days 00:00:03.964129,0 days 00:00:03.960475,0
0 days 00:00:03.967937,0 days 00:00:03.964399,0
0 days 00:00:03.971800,0 days 00:00:03.968236,0
0 days 00:00:03.975698,0 days 00:00:03.972086,0
0 days 00:00:03.979487,0 days 00:00:03.975988,0
0 days 00:00:03.983357,0 days 00:00:03.979789,0
0 days 00:00:03.987091,0 days 00:00:03.983632,0
0 days 00:00:03.991035,0 days 00:00:03.987395,0
0 days 00:00:03.994864,0 days 00:00:03.991306,0
0 days 00:00:03.998705,0 days 00:00:03.995156,0
0 days 00:00:04.002521,0 days 00:00:03.998988,0
0 days 00:00:04.006255,0 days 00:00:04.002792,0
0 days 00:00:04.010170,0 days 00:00:04.006548,0
0 days 00:00:04.014057,0 days 00:00:04.010467,0
0 days 00:00:04.017828,0 days 00:00:04.014344,0
0 days 00:00:04.021680,0 days 00:00:04.018123,0
0 days 00:00:04.025473,0 days 00:00:04.021973,0
0 days 00:00:04.029277,0 days 00:00:04.025744,0
0 days 00:00:04.033169,0 days 00:00:04.029573,0
0 days 00:00:04.037016,0 days 00:00:04.033468,0
0 days 00:00:04.040900,0 days 00:00:04.037323,0
0 days 00:00:04.044597,0 days 00:00:04.041174,0
0 days 00:00:04.048400,0 days 00:00:04.044864,0
0 days 00:00:04.052374,0 days 00:00:04.048686,0
0 days 00:00:04.056302,0 days 00:00:04.052669,0
0 days 00:00:04.060033,0 days 00:00:04.056571,0
0 days 00:00:04.063773,0 days 00:00:04.060305,0
0 days 00:00:04.067677,0 days 00:00:04.064089,0
0 days 00:00:04.071538,0 days 00:00:04.067956,0
0 days 00:00:04.075374,0 days 00:00:04.071814,0
0 days 00:00:04.079147,0 days 00:00:04.075655,0
0 days 00:00:04.083111,0 days 00:00:04.079439,0
0 days 00:00:04.086917,0 days 00:00:04.083377,0
0 days 00:00:04.090842,0 days 00:00:04.087226,0
0 days 00:00:04.094697,0 days 00:00:04.091115,0
0 days 00:00:04.098628,0 days 00:00:04.094984,0
0 days 00:00:04.102507,0 days 00:00:04.098909,0
0 days 00:00:04.106335,0 days 00:00:04.102773,0
0 days 00:00:04.110101,0 days 00:00:04.106645,0
0 days 00:00:04.113840,0 days 00:00:04.110378,0
0 days 00:00:04.117766,0 days 00:00:04.114131,0
0 days 00:00:04.121615,0 days 00:00:04.118064,0
0 days 00:00:04.125514,0 days 00:00:04.121893,0
0 days 00:00:04.129329,0 days 00:00:04.125776,0
0 days 00:00:04.133303,0 days 00:00:04.129627,0
0 days 00:00:04.137227,0 days 00:00:04.133591,0
0 days 00:00:04.140935,0 days 00:00:04.137500,0
0 days 00:00:04.144766,0 days 00:00:04.141219,0
0 days 00:00:04.148541,0 days 00:00:04.145050,0
0 days 00:00:04.152395,0 days 00:00:04.148814,0
0 days 00:00:04.156191,0 days 00:00:04.152687,0
0 days 00:00:04.160013,0 days 00:00:04.156461,0
0 days 00:00:04.163880,0 days 00:00:04.160316,0
0 days 00:00:04.167678,0 days 00:00:04.164164,0
0 days 00:00:04.171517,0 days 00:00:04.167950,0
0 days 00:00:04.175382,0 days 00:00:04.171804,0
0 days 00:00:04.179254,0 days 00:00:04.175670,0
0 days 00:00:04.183211,0 days 00:00:04.179570,0
0 days 00:00:04.187175,0 days 00:00:04.183545,0
0 days 00:00:04.190934,0 days 00:00:04.187465,0
0 days 00:00:04.194856,0 days 00:00:04.191220,0
0 days 00:00:04.198733,0 days 00:00:04.195144,0
0 days 00:00:04.202669,0 days 00:00:04.199023,0
0 days 00:00:04.206460,0 days 00:00:04.202968,0
0 days 00:00:04.210307,0 days 00:00:04.206765,0
0 days 00:00:04.214172,0 days 00:00:04.210607,0
0 days 00:00:04.217914,0 days 00:00:04.214454,0
0 days 00:00:04.221869,0 days 00:00:04.218194,0
0 days 00:00:04.225781,0 days 00:00:04.222149,0
0 days 00:00:04.229642,0 days 00:00:04.226055,0
0 days 00:00:04.233532,0 days 00:00:04.229927,0
0 days 00:00:04.237332,0 days 00:00:04.233811,0
0 days 00:00:04.241257,0 days 00:00:04.237620,0
0 days 00:00:04.244999,0 days 00:00:04.241534,0
0 days 00:00:04.248963,0 days 00:00:04.245299,0
0 days 00:00:04.252906,0 days 00:00:04.249253,0
0 days 00:00:04.256622,0 days 00:00:04.253180,0
0 days 00:00:04.260383,0 days 00:00:04.256899,0
0 days 00:00:04.264259,0 days 00:00:04.260653,0
0 days 00:00:04.268072,0 days 00:00:04.264522,0
0 days 00:00:04.271944,0 days 00:00:04.268345,0
0 days 00:00:04.275836,0 days 00:00:04.272221,0
0 days 00:00:04.279755,0 days 00:00:04.276148,0
0 days 00:00:04.283693,0 days 00:00:04.280069,0
0 days 00:00:04.287644,0 days 00:00:04.283982,0
0 days 00:00:04.291415,0 days 00:00:04.287940,0
0 days 00:00:04.295262,0 days 00:00:04.291710,0
0 days 00:00:04.299114,0 days 00:00:04.295571,0
0 days 00:00:04.302946,0 days 00:00:04.299405,0
0 days 00:00:04.306749,0 days 00:00:04.303234,0
0 days 00:00:04.310766,0 days 00:00:04.307060,0
0 days 00:00:04.314754,0 days 00:00:04.311085,0
0 days 00:00:04.318731,0 days 00:00:04.315053,0
0 days 00:00:04.322565,0 days 00:00:04.319012,0
0 days 00:00:04.326441,0 days 00:00:04.322852,0
0 days 00:00:04.330330,0 days 00:00:04.326717,0
0 days 00:00:04.334088,0 days 00:00:04.330617,0
0 days 00:00:04.337807,0 days 00:00:04.334374,0
0 days 00:00:04.341603,0 days 00:00:04.338068,0
0 days 00:00:04.345554,0 days 00:00:04.341938,0
0 days 00:00:04.349355,0 days 00:00:04.345837,0
0 days 00:00:04.353189,0 days 00:00:04.349653,0
0 days 00:00:04.357028,0 days 00:00:04.353492,0
0 days 00:00:04.360778,0 days 00:00:04.357304,0
0 days 00:00:04.364674,0 days 00:00:04.361056,0
0 days 00:00:04.368588,0 days 00:00:04.364963,0
0 days 00:00:04.372340,0 days 00:00:04.368874,0
0 days 00:00:04.376251,0 days 00:00:04.372652,0
0 days 00:00:04.380198,0 days 00:00:04.376541,0
0 days 00:00:04.384151,0 days 00:00:04.380484,0
0 days 00:00:04.388029,0 days 00:00:04.384456,0
0 days 00:00:04.391961,0 days 00:00:04.388314,0
0 days 00:00:04.395971,0 days 00:00:04.392268,0
0 days 00:00:04.399852,0 days 00:00:04.396273,0
0 days 00:00:04.403659,0 days 00:00:04.400138,0
0 days 00:00:04.407520,0 days 00:00:04.403927,0
0 days 00:00:04.411497,0 days 00:00:04.407818,0
0 days 00:00:04.415310,0 days 00:00:04.411765,0
0 days 00:00:04.419131,0 days 00:00:04.415583,0
0 days 00:00:04.422959,0 days 00:00:04.419397,0
0 days 00:00:04.426898,0 days 00:00:04.423271,0
0 days 00:00:04.430728,0 days 00:00:04.427200,0
0 days 00:00:04.434550,0 days 00:00:04.431021,0
0 days 00:00:04.438356,0 days 00:00:04.434818,0
0 days 00:00:04.442279,0 days 00:00:04.438630,0
0 days 00:00:04.446201,0 days 00:00:04.442577,0
0 days 00:00:04.449962,0 days 00:00:04.446487,0
0 days 00:00:04.453726,0 days 00:00:04.450254,0
0 days 00:00:04.457523,0 days 00:00:04.454004,0
0 days 00:00:04.461505,0 days 00:00:04.457815,0
0 days 00:00:04.465480,0 days 00:00:04.461805,0
0 days 00:00:04.469202,0 days 00:00:04.465758,0
0 days 00:00:04.473125,0 days 00:00:04.469531,0
0 days 00:00:04.476859,0 days 00:00:04.473412,0
0 days 00:00:04.480805,0 days 00:00:04.477150,0
0 days 00:00:04.484712,0 days 00:00:04.481086,0
0 days 00:00:04.488528,0 days 00:00:04.484978,0
0 days 00:00:04.492499,0 days 00:00:04.488830,0
0 days 00:00:04.496399,0 days 00:00:04.492802,0
0 days 00:00:04.500136,0 days 00:00:04.496673,0
0 days 00:00:04.504022,0 days 00:00:04.500419,0
0 days 00:00:04.507871,0 days 00:00:04.504309,0
0 days 00:00:04.511886,0 days 00:00:04.508197,0
0 days 00:00:04.515733,0 days 00:00:04.512149,0
0 days 00:00:04.519607,0 days 00:00:04.515997,0
0 days 00:00:04.523384,0 days 00:00:04.519884,0
0 days 00:00:04.527249,0 days 00:00:04.523663,0
0 days 00:00:04.531136,0 days 00:00:04.527561,0
0 days 00:00:04.534961,0 days 00:00:04.531417,0
0 days 00:00:04.538789,0 days 00:00:04.535256,0
0 days 00:00:04.542708,0 days 00:00:04.539064,0
0 days 00:00:04.546499,0 days 00:00:04.543004,0
0 days 00:00:04.550305,0 days 00:00:04.546766,0
0 days 00:00:04.554136,0 days 00:00:04.550582,0
0 days 00:00:04.558064,0 days 00:00:04.554445,0
0 days 00:00:04.561920,0 days 00:00:04.558336,0
0 days 00:00:04.565654,0 days 00:00:04.562191,0
0 days 00:00:04.569496,0 days 00:00:04.565959,0
0 days 00:00:04.573469,0 days 00:00:04.569782,0
0 days 00:00:04.577220,0 days 00:00:04.573741,0
0 days 00:00:04.581136,0 days 00:00:04.577502,0
0 days 00:00:04.585090,0 days 00:00:04.581419,0
0 days 00:00:04.588928,0 days 00:00:04.585358,0
0 days 00:00:04.592807,0 days 00:00:04.589231,0
0 days 00:00:04.596565,0 days 00:00:04.593079,0
0 days 00:00:04.600406,0 days 00:00:04.596865,0
0 days 00:00:04.604262,0 days 00:00:04.600702,0
0 days 00:00:04.608141,0 days 00:00:04.604557,0
0 days 00:00:04.611991,0 days 00:00:04.608412,0
0 days 00:00:04.615771,0 days 00:00:04.612283,0
0 days 00:00:04.619591,0 days 00:00:04.616068,0
0 days 00:00:04.623420,0 days 00:00:04.619879,0
0 days 00:00:04.627145,0 days 00:00:04.623688,0
0 days 00:00:04.631023,0 days 00:00:04.627441,0
0 days 00:00:04.634808,0 days 00:00:04.631307,0
0 days 00:00:04.638685,0 days 00:00:04.635093,0
0 days 00:00:04.642528,0 days 00:00:04.638956,0
0 days 00:00:04.646436,0 days 00:00:04.642812,0
0 days 00:00:04.650349,0 days 00:00:04.646716,0
0 days 00:00:04.654182,0 days 00:00:04.650620,0
0 days 00:00:04.657896,0 days 00:00:04.654456,0
0 days 00:00:04.661680,0 days 00:00:04.658180,0
0 days 00:00:04.665418,0 days 00:00:04.661960,0
0 days 00:00:04.669268,0 days 00:00:04.665714,0
0 days 00:00:04.673091,0 days 00:00:04.669524,0
0 days 00:00:04.677011,0 days 00:00:04.673395,0
0 days 00:00:04.680839,0 days 00:00:04.677273,0
0 days 00:00:04.684817,0 days 00:00:04.681113,0
0 days 00:00:04.688763,0 days 00:00:04.685100,0
0 days 00:00:04.692646,0 days 00:00:04.689062,0
0 days 00:00:04.696430,0 days 00:00:04.692928,0
0 days 00:00:04.700225,0 days 00:00:04.696720,0
0 days 00:00:04.704208,0 days 00:00:04.700512,0
0 days 00:00:04.707921,0 days 00:00:04.704482,0
0 days 00:00:04.711723,0 days 00:00:04.708209,0
0 days 00:00:04.715649,0 days 00:00:04.712037,0
0 days 00:00:04.719542,0 days 00:00:04.715929,0
0 days 00:00:04.723370,0 days 00:00:04.719821,0
0 days 00:00:04.727142,0 days 00:00:04.723651,0
0 days 00:00:04.730983,0 days 00:00:04.727413,0
0 days 00:00:04.734914,0 days 00:00:04.731265,0
0 days 00:00:04.738775,0 days 00:00:04.735203,0
0 days 00:00:04.742688,0 days 00:00:04.739062,0
0 days 00:00:04.746445,0 days 00:00:04.742972,0
0 days 00:00:04.750260,0 days 00:00:04.746724,0
0 days 00:00:04.754064,0 days 00:00:04.750549,0
0 days 00:00:04.757913,0 days 00:00:04.754357,0
0 days 00:00:04.761631,0 days 00:00:04.758187,0
0 days 00:00:04.765645,0 days 00:00:04.761925,0
0 days 00:00:04.769591,0 days 00:00:04.765939,0
0 days 00:00:04.773411,0 days 00:00:04.769861,0
0 days 00:00:04.777237,0 days 00:00:04.773697,0
0 days 00:00:04.781169,0 days 00:00:04.777556,0
0 days 00:00:04.785176,0 days 00:00:04.781468,0
0 days 00:00:04.789105,0 days 00:00:04.785447,0
0 days 00:00:04.792994,0 days 00:00:04.789369,0
0 days 00:00:04.796922,0 days 00:00:04.793276,0
0 days 00:00:04.800653,0 days 00:00:04.797198,0
0 days 00:00:04.804535,0 days 00:00:04.800955,0
0 days 00:00:04.808458,0 days 00:00:04.804816,0
0 days 00:00:04.812400,0 days 00:00:04.808762,0
0 days 00:00:04.816324,0 days 00:00:04.812681,0
0 days 00:00:04.820051,0 days 00:00:04.816599,0
0 days 00:00:04.823820,0 days 00:00:04.820331,0
0 days 00:00:04.827804,0 days 00:00:04.824143,0
0 days 00:00:04.831711,0 days 00:00:04.828097,0
0 days 00:00:04.835660,0 days 00:00:04.832001,0
0 days 00:00:04.839584,0 days 00:00:04.835970,0
0 days 00:00:04.843451,0 days 00:00:04.839892,0
0 days 00:00:04.847356,0 days 00:00:04.843745,0
0 days 00:00:04.851359,0 days 00:00:04.847652,0
0 days 00:00:04.855273,0 days 00:00:04.851639,0
0 days 00:00:04.859259,0 days 00:00:04.855573,0
0 days 00:00:04.863143,0 days 00:00:04.859568,0
0 days 00:00:04.867055,0 days 00:00:04.863423,0
0 days 00:00:04.870904,0 days 00:00:04.867354,0
0 days 00:00:04.874642,0 days 00:00:04.871178,0
0 days 00:00:04.878493,0 days 00:00:04.874930,0
0 days 00:00:04.882295,0 days 00:00:04.878769,0
0 days 00:00:04.886045,0 days 00:00:04.882596,0
0 days 00:00:04.889868,0 days 00:00:04.886342,0
