Runtime,Computationaltime,Backtracks
0 days 01:20:52.282868,0 days 00:09:13.524471,227564
0 days 01:50:58.784221,0 days 01:24:16.208872,85644
0 days 02:57:15.805020,0 days 01:58:29.565620,179065
0 days 03:31:40.897550,0 days 03:01:11.479870,101697
