Runtime,Computationaltime,Backtracks
2.968384,2.964396,0.0
2.972303,2.968693,0.0
2.976194,2.9726,0.0
2.980009,2.976503,0.0
2.983965,2.980301,0.0
2.987835,2.984285,0.0
2.991676,2.988149,0.0
2.99552,2.991985,0.0
2.999414,2.995813,0.0
3.003371,2.999712,0.0
3.007225,3.003668,0.0
3.011095,3.007517,0.0
3.015111,3.011411,0.0
3.018947,3.015435,0.0
3.022816,3.019255,0.0
3.026741,3.023103,0.0
3.030647,3.027058,0.0
3.034469,3.030944,0.0
3.038292,3.034741,0.0
3.042155,3.038581,0.0
3.046336,3.042465,0.0
3.050214,3.046658,0.0
3.053982,3.050505,0.0
3.057791,3.054267,0.0
3.061719,3.058104,0.0
3.065692,3.062026,0.0
3.069633,3.065993,0.0
3.073628,3.069926,0.0
3.077443,3.073921,0.0
3.081172,3.07773,0.0
3.08494,3.081457,0.0
3.088744,3.085235,0.0
3.092667,3.089057,0.0
3.096534,3.092946,0.0
3.100356,3.096811,0.0
3.104214,3.100659,0.0
3.10829,3.104524,0.0
3.112168,3.108591,0.0
3.11607,3.112482,0.0
3.119915,3.11634,0.0
3.123874,3.120235,0.0
3.127733,3.12417,0.0
3.131653,3.128047,0.0
3.135592,3.131961,0.0
3.139462,3.13589,0.0
3.143402,3.139759,0.0
3.147199,3.143698,0.0
3.150929,3.14748,0.0
3.15488,3.151213,0.0
3.158729,3.155179,0.0
3.162496,3.159017,0.0
3.166334,3.162792,0.0
3.170201,3.166631,0.0
3.174006,3.17049,0.0
3.177892,3.174295,0.0
3.181775,3.178172,0.0
3.185672,3.18206,0.0
3.189648,3.185957,0.0
3.193647,3.18995,0.0
3.197545,3.193949,0.0
3.201401,3.197824,0.0
3.205333,3.201694,0.0
3.209212,3.205612,0.0
3.213056,3.209493,0.0
3.217014,3.213349,0.0
3.220955,3.217306,0.0
3.224999,3.221241,0.0
3.228943,3.225286,0.0
3.232705,3.229231,0.0
3.236486,3.233004,0.0
3.240228,3.236774,0.0
3.244261,3.240539,0.0
3.248094,3.244554,0.0
3.253187,3.248477,0.0
3.257026,3.253474,0.0
3.260909,3.2573,0.0
3.264813,3.261211,0.0
3.268602,3.2651,0.0
3.272553,3.268891,0.0
3.276468,3.272858,0.0
3.280347,3.276782,0.0
3.284162,3.280644,0.0
3.288154,3.284469,0.0
3.292011,3.288445,0.0
3.296011,3.292315,0.0
3.299896,3.296318,0.0
3.303735,3.300175,0.0
3.307557,3.304007,0.0
3.311514,3.307862,0.0
3.315381,3.31179,0.0
3.319161,3.315664,0.0
3.322979,3.319454,0.0
3.326841,3.323271,0.0
3.330648,3.327117,0.0
3.334483,3.330923,0.0
3.338362,3.3348,0.0
3.342319,3.338696,0.0
3.346201,3.342608,0.0
3.350079,3.346511,0.0
3.353876,3.350375,0.0
3.357775,3.35416,0.0
3.361625,3.358056,0.0
3.365449,3.361901,0.0
3.369296,3.365747,0.0
3.373213,3.369597,0.0
3.377031,3.373515,0.0
3.380817,3.377319,0.0
3.384664,3.381089,0.0
3.388679,3.384966,0.0
3.392475,3.388971,0.0
3.396305,3.39275,0.0
3.400092,3.396603,0.0
3.403845,3.400377,0.0
3.407632,3.404135,0.0
3.411503,3.407942,0.0
3.415448,3.41179,0.0
3.419286,3.415733,0.0
3.423232,3.4196,0.0
3.427147,3.423542,0.0
3.430986,3.427418,0.0
3.434815,3.431278,0.0
3.438735,3.435141,0.0
3.442548,3.439021,0.0
3.446409,3.442842,0.0
3.450346,3.446696,0.0
3.454312,3.450663,0.0
3.458187,3.454599,0.0
3.462113,3.458467,0.0
3.465903,3.462397,0.0
3.469823,3.466208,0.0
3.473635,3.470098,0.0
3.477413,3.473914,0.0
3.481377,3.477706,0.0
3.485225,3.481681,0.0
3.489036,3.485495,0.0
3.492997,3.489325,0.0
3.496871,3.4933,0.0
3.500776,3.497151,0.0
3.504657,3.501085,0.0
3.508486,3.504935,0.0
3.512339,3.508763,0.0
3.516312,3.512637,0.0
3.520085,3.516595,0.0
3.523924,3.520362,0.0
3.527639,3.524196,0.0
3.531578,3.527928,0.0
3.535454,3.531881,0.0
3.539326,3.53572,0.0
3.543112,3.53963,0.0
3.547043,3.543401,0.0
3.550991,3.547325,0.0
3.554904,3.551285,0.0
3.558711,3.555196,0.0
3.562573,3.55899,0.0
3.566504,3.56288,0.0
3.570309,3.566794,0.0
3.574188,3.570603,0.0
3.57811,3.574506,0.0
3.582014,3.578381,0.0
3.585817,3.582278,0.0
3.589734,3.586104,0.0
3.593617,3.590012,0.0
3.597409,3.593909,0.0
3.601205,3.597697,0.0
3.605024,3.601473,0.0
3.609006,3.605318,0.0
3.612927,3.609325,0.0
3.616678,3.613201,0.0
3.620544,3.616946,0.0
3.624371,3.620829,0.0
3.62818,3.624657,0.0
3.631998,3.628501,0.0
3.63592,3.63228,0.0
3.639911,3.636249,0.0
3.643697,3.640191,0.0
3.647518,3.643968,0.0
3.651341,3.647807,0.0
3.655191,3.651633,0.0
3.65907,3.655467,0.0
3.663021,3.659364,0.0
3.666812,3.663297,0.0
3.670682,3.667111,0.0
3.674552,3.670972,0.0
3.678308,3.674834,0.0
3.682144,3.678579,0.0
3.685985,3.682452,0.0
3.690013,3.686305,0.0
3.694055,3.690316,0.0
3.698008,3.694375,0.0
3.701859,3.698277,0.0
3.705747,3.702147,0.0
3.709554,3.706035,0.0
3.713503,3.709835,0.0
3.717298,3.713782,0.0
3.721297,3.717625,0.0
3.725184,3.721608,0.0
3.728964,3.725471,0.0
3.732715,3.729247,0.0
3.736524,3.733001,0.0
3.740436,3.736831,0.0
3.744332,3.74074,0.0
3.748226,3.744657,0.0
3.752068,3.748502,0.0
3.756058,3.752374,0.0
3.759966,3.756349,0.0
3.76382,3.760233,0.0
3.767754,3.764105,0.0
3.771629,3.768115,0.0
3.775501,3.77194,0.0
3.779501,3.77582,0.0
3.783543,3.779806,0.0
3.787451,3.783858,0.0
3.791244,3.787762,0.0
3.79511,3.791566,0.0
3.798944,3.795378,0.0
3.80284,3.799239,0.0
3.806676,3.803111,0.0
3.810528,3.806972,0.0
3.814433,3.810834,0.0
3.818232,3.814694,0.0
3.822066,3.818498,0.0
3.825942,3.822337,0.0
3.829769,3.826249,0.0
3.833607,3.83004,0.0
3.837461,3.833904,0.0
3.84139,3.837748,0.0
3.845209,3.841676,0.0
3.849054,3.84551,0.0
3.852878,3.84933,0.0
3.856644,3.853159,0.0
3.860465,3.856941,0.0
3.864235,3.860744,0.0
3.868027,3.864519,0.0
3.871784,3.868307,0.0
3.875733,3.87208,0.0
3.879589,3.876029,0.0
3.883425,3.879889,0.0
3.887208,3.883723,0.0
3.890977,3.887495,0.0
3.894894,3.891253,0.0
3.898705,3.89519,0.0
3.902615,3.898976,0.0
3.906459,3.902897,0.0
3.910236,3.906741,0.0
3.914095,3.910524,0.0
3.917956,3.914363,0.0
3.921713,3.918235,0.0
3.925659,3.922057,0.0
3.929476,3.925929,0.0
3.933335,3.929748,0.0
3.937096,3.933621,0.0
3.940999,3.937377,0.0
3.944878,3.941303,0.0
3.948628,3.945152,0.0
3.952409,3.948905,0.0
3.956326,3.952682,0.0
3.96019,3.956632,0.0
3.964129,3.960475,0.0
3.967937,3.964399,0.0
3.9718,3.968236,0.0
3.975698,3.972086,0.0
3.979487,3.975988,0.0
3.983357,3.979789,0.0
3.987091,3.983632,0.0
3.991035,3.987395,0.0
3.994864,3.991306,0.0
3.998705,3.995156,0.0
4.002521,3.998988,0.0
4.006255,4.002792,0.0
4.01017,4.006548,0.0
4.014057,4.010467,0.0
4.017828,4.014344,0.0
4.02168,4.018123,0.0
4.025473,4.021973,0.0
4.029277,4.025744,0.0
4.033169,4.029573,0.0
4.037016,4.033468,0.0
4.0409,4.037323,0.0
4.044597,4.041174,0.0
4.0484,4.044864,0.0
4.052374,4.048686,0.0
4.056302,4.052669,0.0
4.060033,4.056571,0.0
4.063773,4.060305,0.0
4.067677,4.064089,0.0
4.071538,4.067956,0.0
4.075374,4.071814,0.0
4.079147,4.075655,0.0
4.083111,4.079439,0.0
4.086917,4.083377,0.0
4.090842,4.087226,0.0
4.094697,4.091115,0.0
4.098628,4.094984,0.0
4.102507,4.098909,0.0
4.106335,4.102773,0.0
4.110101,4.106645,0.0
4.11384,4.110378,0.0
4.117766,4.114131,0.0
4.121615,4.118064,0.0
4.125514,4.121893,0.0
4.129329,4.125776,0.0
4.133303,4.129627,0.0
4.137227,4.133591,0.0
4.140935,4.1375,0.0
4.144766,4.141219,0.0
4.148541,4.14505,0.0
4.152395,4.148814,0.0
4.156191,4.152687,0.0
4.160013,4.156461,0.0
4.16388,4.160316,0.0
4.167678,4.164164,0.0
4.171517,4.16795,0.0
4.175382,4.171804,0.0
4.179254,4.17567,0.0
4.183211,4.17957,0.0
4.187175,4.183545,0.0
4.190934,4.187465,0.0
4.194856,4.19122,0.0
4.198733,4.195144,0.0
4.202669,4.199023,0.0
4.20646,4.202968,0.0
4.210307,4.206765,0.0
4.214172,4.210607,0.0
4.217914,4.214454,0.0
4.221869,4.218194,0.0
4.225781,4.222149,0.0
4.229642,4.226055,0.0
4.233532,4.229927,0.0
4.237332,4.233811,0.0
4.241257,4.23762,0.0
4.244999,4.241534,0.0
4.248963,4.245299,0.0
4.252906,4.249253,0.0
4.256622,4.25318,0.0
4.260383,4.256899,0.0
4.264259,4.260653,0.0
4.268072,4.264522,0.0
4.271944,4.268345,0.0
4.275836,4.272221,0.0
4.279755,4.276148,0.0
4.283693,4.280069,0.0
4.287644,4.283982,0.0
4.291415,4.28794,0.0
4.295262,4.29171,0.0
4.299114,4.295571,0.0
4.302946,4.299405,0.0
4.306749,4.303234,0.0
4.310766,4.30706,0.0
4.314754,4.311085,0.0
4.318731,4.315053,0.0
4.322565,4.319012,0.0
4.326441,4.322852,0.0
4.33033,4.326717,0.0
4.334088,4.330617,0.0
4.337807,4.334374,0.0
4.341603,4.338068,0.0
4.345554,4.341938,0.0
4.349355,4.345837,0.0
4.353189,4.349653,0.0
4.357028,4.353492,0.0
4.360778,4.357304,0.0
4.364674,4.361056,0.0
4.368588,4.364963,0.0
4.37234,4.368874,0.0
4.376251,4.372652,0.0
4.380198,4.376541,0.0
4.384151,4.380484,0.0
4.388029,4.384456,0.0
4.391961,4.388314,0.0
4.395971,4.392268,0.0
4.399852,4.396273,0.0
4.403659,4.400138,0.0
4.40752,4.403927,0.0
4.411497,4.407818,0.0
4.41531,4.411765,0.0
4.419131,4.415583,0.0
4.422959,4.419397,0.0
4.426898,4.423271,0.0
4.430728,4.4272,0.0
4.43455,4.431021,0.0
4.438356,4.434818,0.0
4.442279,4.43863,0.0
4.446201,4.442577,0.0
4.449962,4.446487,0.0
4.453726,4.450254,0.0
4.457523,4.454004,0.0
4.461505,4.457815,0.0
4.46548,4.461805,0.0
4.469202,4.465758,0.0
4.473125,4.469531,0.0
4.476859,4.473412,0.0
4.480805,4.47715,0.0
4.484712,4.481086,0.0
4.488528,4.484978,0.0
4.492499,4.48883,0.0
4.496399,4.492802,0.0
4.500136,4.496673,0.0
4.504022,4.500419,0.0
4.507871,4.504309,0.0
4.511886,4.508197,0.0
4.515733,4.512149,0.0
4.519607,4.515997,0.0
4.523384,4.519884,0.0
4.527249,4.523663,0.0
4.531136,4.527561,0.0
4.534961,4.531417,0.0
4.538789,4.535256,0.0
4.542708,4.539064,0.0
4.546499,4.543004,0.0
4.550305,4.546766,0.0
4.554136,4.550582,0.0
4.558064,4.554445,0.0
4.56192,4.558336,0.0
4.565654,4.562191,0.0
4.569496,4.565959,0.0
4.573469,4.569782,0.0
4.57722,4.573741,0.0
4.581136,4.577502,0.0
4.58509,4.581419,0.0
4.588928,4.585358,0.0
4.592807,4.589231,0.0
4.596565,4.593079,0.0
4.600406,4.596865,0.0
4.604262,4.600702,0.0
4.608141,4.604557,0.0
4.611991,4.608412,0.0
4.615771,4.612283,0.0
4.619591,4.616068,0.0
4.62342,4.619879,0.0
4.627145,4.623688,0.0
4.631023,4.627441,0.0
4.634808,4.631307,0.0
4.638685,4.635093,0.0
4.642528,4.638956,0.0
4.646436,4.642812,0.0
4.650349,4.646716,0.0
4.654182,4.65062,0.0
4.657896,4.654456,0.0
4.66168,4.65818,0.0
4.665418,4.66196,0.0
4.669268,4.665714,0.0
4.673091,4.669524,0.0
4.677011,4.673395,0.0
4.680839,4.677273,0.0
4.684817,4.681113,0.0
4.688763,4.6851,0.0
4.692646,4.689062,0.0
4.69643,4.692928,0.0
4.700225,4.69672,0.0
4.704208,4.700512,0.0
4.707921,4.704482,0.0
4.711723,4.708209,0.0
4.715649,4.712037,0.0
4.719542,4.715929,0.0
4.72337,4.719821,0.0
4.727142,4.723651,0.0
4.730983,4.727413,0.0
4.734914,4.731265,0.0
4.738775,4.735203,0.0
4.742688,4.739062,0.0
4.746445,4.742972,0.0
4.75026,4.746724,0.0
4.754064,4.750549,0.0
4.757913,4.754357,0.0
4.761631,4.758187,0.0
4.765645,4.761925,0.0
4.769591,4.765939,0.0
4.773411,4.769861,0.0
4.777237,4.773697,0.0
4.781169,4.777556,0.0
4.785176,4.781468,0.0
4.789105,4.785447,0.0
4.792994,4.789369,0.0
4.796922,4.793276,0.0
4.800653,4.797198,0.0
4.804535,4.800955,0.0
4.808458,4.804816,0.0
4.8124,4.808762,0.0
4.816324,4.812681,0.0
4.820051,4.816599,0.0
4.82382,4.820331,0.0
4.827804,4.824143,0.0
4.831711,4.828097,0.0
4.83566,4.832001,0.0
4.839584,4.83597,0.0
4.843451,4.839892,0.0
4.847356,4.843745,0.0
4.851359,4.847652,0.0
4.855273,4.851639,0.0
4.859259,4.855573,0.0
4.863143,4.859568,0.0
4.867055,4.863423,0.0
4.870904,4.867354,0.0
4.874642,4.871178,0.0
4.878493,4.87493,0.0
4.882295,4.878769,0.0
4.886045,4.882596,0.0
4.889868,4.886342,0.0
4.893823,4.890163,0.0
4.897641,4.894105,0.0
4.901358,4.897914,0.0
4.905268,4.901636,0.0
4.909099,4.905561,0.0
4.91299,4.909398,0.0
4.916878,4.9133,0.0
4.920789,4.917165,0.0
4.92452,4.92106,0.0
4.928476,4.924808,0.0
4.932298,4.928763,0.0
4.936044,4.932567,0.0
4.939805,4.936327,0.0
4.943722,4.940087,0.0
4.947616,4.944004,0.0
4.951553,4.947958,0.0
4.955289,4.951828,0.0
4.959157,4.955578,0.0
4.963001,4.959449,0.0
4.966816,4.963261,0.0
4.970602,4.967086,0.0
4.974492,4.970902,0.0
4.97835,4.974803,0.0
4.982269,4.978629,0.0
4.986176,4.982555,0.0
4.99002,4.986439,0.0
4.993766,4.990294,0.0
4.997536,4.994044,0.0
5.001316,4.997822,0.0
5.005083,5.001584,0.0
5.008887,5.005382,0.0
5.01274,5.009158,0.0
5.016543,5.013007,0.0
5.020343,5.016813,0.0
5.024197,5.020648,0.0
5.028078,5.024465,0.0
5.031957,5.028376,0.0
5.03567,5.032249,0.0
5.03958,5.035948,0.0
5.043399,5.039844,0.0
5.047251,5.043689,0.0
5.050998,5.04752,0.0
5.054887,5.051268,0.0
5.058799,5.055171,0.0
5.062681,5.059097,0.0
5.066491,5.062966,0.0
5.070307,5.066763,0.0
5.07412,5.070595,0.0
5.07797,5.074382,0.0
5.081753,5.078246,0.0
5.085601,5.082048,0.0
5.089439,5.085869,0.0
5.09325,5.089701,0.0
5.097044,5.093526,0.0
5.10092,5.09732,0.0
5.104811,5.101186,0.0
5.108627,5.10508,0.0
5.112348,5.1089,0.0
5.116208,5.11264,0.0
5.120075,5.116499,0.0
5.123851,5.120354,0.0
5.12779,5.124136,0.0
5.13166,5.128081,0.0
5.135504,5.131948,0.0
5.13932,5.135772,0.0
5.143183,5.139613,0.0
5.147022,5.14346,0.0
5.150883,5.14731,0.0
5.154757,5.151176,0.0
5.158703,5.155044,0.0
5.162465,5.158976,0.0
5.166338,5.162757,0.0
5.170251,5.166606,0.0
5.174212,5.170534,0.0
5.178043,5.174483,0.0
5.181839,5.178331,0.0
5.1857,5.182105,0.0
5.189511,5.185979,0.0
5.19335,5.18979,0.0
5.197169,5.193644,0.0
5.200938,5.197445,0.0
5.204785,5.201233,0.0
5.208603,5.205048,0.0
5.212378,5.208877,0.0
5.216297,5.212661,0.0
5.220103,5.216563,0.0
5.224029,5.220396,0.0
5.227971,5.224317,0.0
5.231718,5.228248,0.0
5.235537,5.231988,0.0
5.239349,5.235807,0.0
5.243127,5.239626,0.0
5.246982,5.243393,0.0
5.250768,5.247269,0.0
5.254573,5.251049,0.0
5.258401,5.25484,0.0
5.262257,5.258716,0.0
5.266057,5.262551,0.0
5.269936,5.266344,0.0
5.273857,5.270222,0.0
5.277803,5.274142,0.0
