Runtime,Computationaltime,Backtracks
4852.282868,553.524471,227564.0
6658.784221,5056.208872,85644.0
10635.80502,7109.56562,179065.0
12700.89755,10871.47987,101697.0
205.949534,26.432662,9021.0
2145.475348,427.176378,84606.0
2218.353287,2153.289265,2945.0
2336.578338,2230.996816,5003.0
2422.797244,2345.430664,3009.0
2640.935327,2446.451719,10109.0
2662.85406,2643.130985,717.0
2852.370871,2683.724854,8725.0
2894.602413,2856.933586,1895.0
3650.010883,2975.191462,30050.0
4256.283544,3714.292535,23231.0
4346.523882,4266.011953,2452.0
4407.406989,4352.857527,3397.0
5611.694334,4524.256492,46771.0
5904.391743,5641.185025,12839.0
5942.185679,5908.280173,2144.0
9988.715523,6336.904769,157925.0
9998.135432,9989.634774,426.0
10184.776067,10017.147323,10023.0
10240.419219,10190.55471,3245.0
10264.453473,10242.793554,1105.0
10615.392275,10299.225746,17193.0
10635.868484,10617.379964,1153.0
10659.76706,10638.169164,1120.0
10762.980799,10669.867497,4694.0
10855.187914,10772.258576,4849.0
11022.084841,10871.877325,8347.0
13635.644369,11279.528619,108529.0
13679.920915,13640.019893,2062.0
13697.436069,13681.591637,793.0
13739.710964,13701.619431,1977.0
13794.926805,13745.317914,3128.0
13857.846307,13801.185946,2681.0
14193.313484,13890.788873,13981.0
14204.006945,14194.310131,435.0
14230.2624,14206.576286,1308.0
14268.71551,14234.104972,1909.0
15492.254245,14390.212914,50289.0
15534.465813,15496.571524,1998.0
15743.67448,15555.51038,9779.0
15795.597198,15748.786636,2584.0
16607.198388,15878.007793,39371.0
16656.955876,16612.446025,3077.0
17000.642535,16693.4917,20043.0
17022.476477,17002.895353,1372.0
17366.774605,17059.249512,19656.0
17696.183855,17401.817124,19517.0
17714.906162,17698.14123,1193.0
18054.035231,17751.452665,19033.0
18425.248924,18094.623949,21907.0
18442.002412,18426.951006,896.0
18559.114813,18454.577362,8493.0
18661.045745,18569.771438,5378.0
18675.574407,18662.516155,728.0
18882.993287,18697.036303,10767.0
11122.150719372881,10644.09045935593,24133.01694915254
5613.3339269623375,5824.870715357219,45537.474717465186
