Runtime,Computationaltime,Backtracks
8.946252,8.939835,0.0
8.954216,8.947073,0.0
8.961005,8.954876,0.0
8.968816,8.961741,0.0
8.975665,8.969426,0.0
8.98368,8.976539,0.0
8.991205,8.984414,0.0
8.998126,8.991831,0.0
9.006034,8.998912,0.0
9.01297,9.006628,0.0
9.020542,9.013727,0.0
9.027588,9.021184,0.0
9.035026,9.02833,0.0
9.042128,9.035675,0.0
9.04919,9.042767,0.0
9.056359,9.049864,0.0
9.063275,9.057031,0.0
9.071211,9.064109,0.0
9.078388,9.071877,0.0
9.086275,9.07926,0.0
9.093368,9.086894,0.0
9.102405,9.094348,0.0
9.109866,9.103112,0.0
9.117673,9.110618,0.0
9.124804,9.118293,0.0
9.133324,9.125741,0.0
9.140463,9.133983,0.0
9.149868,9.1416,0.0
9.157805,9.150657,0.0
9.165918,9.158567,0.0
9.173242,9.166623,0.0
9.180275,9.173839,0.0
9.18908,9.181063,0.0
9.196628,9.18978,0.0
9.205065,9.197494,0.0
9.212167,9.205718,0.0
9.219929,9.212962,0.0
9.227155,9.22057,0.0
9.234895,9.227935,0.0
9.242095,9.235551,0.0
9.249538,9.242802,0.0
9.257163,9.250244,0.0
9.264283,9.257794,0.0
9.273504,9.265279,0.0
9.283845,9.2747,0.0
9.291411,9.284571,0.0
9.298893,9.29212,0.0
9.306236,9.299585,0.0
9.313103,9.306861,0.0
9.320436,9.313797,0.0
9.32742,9.321068,0.0
9.33502,9.328155,0.0
9.341721,9.335599,0.0
9.349192,9.34242,0.0
9.356552,9.349992,0.0
9.363462,9.35715,0.0
9.370713,9.364131,0.0
9.377819,9.371351,0.0
9.385542,9.378563,0.0
9.392767,9.386186,0.0
9.40002,9.393383,0.0
9.407251,9.400718,0.0
9.414126,9.407862,0.0
9.422759,9.415009,0.0
9.430344,9.423479,0.0
9.438023,9.431123,0.0
9.445192,9.438661,0.0
9.453109,9.445991,0.0
9.459957,9.453724,0.0
9.467286,9.460615,0.0
9.474266,9.467883,0.0
9.481798,9.474924,0.0
9.490452,9.482675,0.0
9.500074,9.491661,0.0
9.507514,9.500758,0.0
9.51496,9.508197,0.0
9.522303,9.515559,0.0
9.529359,9.522894,0.0
9.536712,9.529986,0.0
9.543963,9.537325,0.0
9.551807,9.544646,0.0
9.558527,9.552376,0.0
9.565836,9.559206,0.0
9.57279,9.566483,0.0
9.579601,9.573346,0.0
9.587408,9.58034,0.0
9.594535,9.588024,0.0
9.602085,9.595206,0.0
9.609089,9.602722,0.0
9.61681,9.609811,0.0
9.624129,9.617495,0.0
9.631341,9.624868,0.0
9.638733,9.632041,0.0
9.645848,9.63936,0.0
9.653688,9.646596,0.0
9.660676,9.654278,0.0
9.670104,9.661686,0.0
9.677094,9.670711,0.0
9.684508,9.677876,0.0
9.692645,9.685362,0.0
9.703208,9.693735,0.0
9.711131,9.703978,0.0
9.719101,9.712029,0.0
9.727384,9.719901,0.0
9.735865,9.728317,0.0
9.743492,9.736588,0.0
9.752086,9.744432,0.0
9.759628,9.752843,0.0
9.768288,9.760664,0.0
9.775813,9.769022,0.0
9.784672,9.776735,0.0
9.793706,9.785497,0.0
9.801408,9.794451,0.0
9.808679,9.802035,0.0
9.817163,9.809637,0.0
9.825433,9.817994,0.0
9.835054,9.826601,0.0
9.843488,9.835913,0.0
9.85153,9.844294,0.0
9.858807,9.852227,0.0
9.867232,9.859747,0.0
9.876583,9.868057,0.0
9.88513,9.877606,0.0
9.89345,9.886083,0.0
9.902695,9.89466,0.0
9.910391,9.903374,0.0
9.919326,9.911357,0.0
9.92697,9.920062,0.0
9.937537,9.928065,0.0
9.94521,9.938268,0.0
9.953944,9.946074,0.0
9.96141,9.954665,0.0
9.971996,9.962527,0.0
9.97927,9.972698,0.0
9.988639,9.98026,0.0
9.995411,9.989226,0.0
10.003591,9.996235,0.0
10.011073,10.004253,0.0
10.019277,10.011903,0.0
10.02695,10.020049,0.0
10.036232,10.027926,0.0
10.044062,10.036889,0.0
10.053242,10.044945,0.0
10.06036,10.053928,0.0
10.068726,10.061188,0.0
