Runtime,Computationaltime,Backtracks
7.561496,2.720784,71.0
10.066272,7.693939,9.0
13.524061,10.248873,32.0
15.971966,13.631632,5.0
21.712003,16.343861,147.0
24.174648,21.819613,2.0
26.536454,24.270358,0.0
29.718701,26.703317,30.0
32.083086,29.81676,2.0
34.431391,32.182699,0.0
36.811871,34.529763,1.0
39.051078,36.908359,0.0
42.941158,39.263411,101.0
47.732004,43.225102,92.0
51.087141,47.906758,33.0
53.491018,51.188089,4.0
55.867314,53.589057,1.0
60.276712,56.127501,71.0
62.594966,60.373194,0.0
65.18095,62.711604,11.0
76.776546,65.948914,161.0
79.654662,76.923824,3.0
83.039606,79.827523,29.0
87.492758,83.315343,235.0
91.064622,87.68168,45.0
95.641526,91.342118,97.0
97.999854,95.736597,0.0
100.474246,98.103615,5.0
102.820849,100.570244,0.0
105.232597,102.926611,3.0
107.711335,105.350083,6.0
118.880149,108.461426,247.0
121.357736,118.974886,0.0
123.779394,121.457641,3.0
126.50732,123.908175,12.0
128.889459,126.606379,2.0
132.317506,129.066868,33.0
135.494415,132.474827,26.0
137.829988,135.589093,0.0
140.921793,137.991086,62.0
143.802892,141.063535,20.0
148.753007,144.097335,69.0
151.083889,148.846984,0.0
154.74206,151.286207,65.0
157.451493,154.87297,16.0
161.555668,157.676131,42.0
163.945722,161.657367,1.0
166.486002,164.061709,7.0
169.598496,166.650165,24.0
172.119924,169.712631,5.0
174.718484,172.241413,11.0
177.158865,174.822132,6.0
179.745046,177.278805,9.0
182.518629,179.878996,23.0
185.373581,182.657757,22.0
187.757576,185.477348,3.0
190.09112,187.852519,0.0
194.067329,190.317367,99.0
196.70049,194.187718,13.0
199.750073,196.857626,35.0
203.486461,199.9475,37.0
205.907229,203.592081,5.0
208.367066,206.011628,3.0
211.093053,208.483537,7.0
213.400462,211.194523,5.0
215.898506,213.511404,5.0
218.392804,216.005375,9.0
221.04431,218.505764,7.0
223.777482,221.170966,11.0
226.112431,223.868677,0.0
228.400889,226.222663,0.0
233.499247,228.70332,56.0
235.84034,233.594676,0.0
240.18089,236.098646,136.0
242.641444,240.290656,0.0
245.326575,242.774654,8.0
247.710244,245.427674,2.0
250.064984,247.808457,0.0
252.519392,250.18105,0.0
255.244899,252.647864,17.0
258.210595,255.394583,28.0
260.85542,258.331969,13.0
263.773978,261.000365,36.0
266.120163,263.870333,0.0
268.55021,266.223144,4.0
270.883766,268.644454,0.0
273.598937,271.009813,10.0
275.942185,273.697318,0.0
278.366303,276.045705,4.0
281.810347,278.562704,98.0
284.25278,281.920424,5.0
153.22411416483519,150.2829697692308,28.0989010989011
81.9373490681492,82.22758681807305,47.15092786777812
